timestamp,btc_dominance,active_cryptocurrencies,active_market_pairs,active_exchanges
2025-04-13T02:30:00.000Z,62.5381,9972,100961,818
2025-04-13T02:35:00.000Z,62.5335,9972,100961,818
2025-04-13T02:40:00.000Z,62.5248,9972,100961,818
2025-04-13T02:45:00.000Z,62.5237,9972,100961,818
2025-04-13T02:50:00.000Z,62.5403,9972,100959,818
2025-04-13T02:55:00.000Z,62.5519,9970,100959,818
2025-04-13T03:00:00.000Z,62.5806,9970,100959,818
2025-04-13T03:05:00.000Z,62.5641,9970,100959,818
2025-04-13T03:10:00.000Z,62.5722,9970,100958,818
2025-04-13T03:15:00.000Z,62.5869,9970,100958,818
2025-04-13T03:20:00.000Z,62.5648,9970,100958,818
2025-04-13T03:25:00.000Z,62.5977,9970,100958,818
2025-04-13T03:30:00.000Z,62.6062,9970,100957,818
2025-04-13T03:35:00.000Z,62.6293,9970,100957,818
2025-04-13T03:40:00.000Z,62.6179,9970,100957,818
2025-04-13T03:45:00.000Z,62.6246,9970,100957,818
2025-04-13T03:50:00.000Z,62.621,9970,100958,818
2025-04-13T03:55:00.000Z,62.6346,9970,100958,818
2025-04-13T04:00:00.000Z,62.6001,9970,100957,818
2025-04-13T04:05:00.000Z,62.5785,9970,100957,818
2025-04-13T04:10:00.000Z,62.5584,9970,100957,818
2025-04-13T04:15:00.000Z,62.5731,9970,100957,818
2025-04-13T04:20:00.000Z,62.5531,9970,100957,818
2025-04-13T04:25:00.000Z,62.5558,9970,100957,818
2025-04-13T04:30:00.000Z,62.5491,9970,100957,818
2025-04-13T04:35:00.000Z,62.5113,9970,100957,818
2025-04-13T04:40:00.000Z,62.5215,9970,100956,818
2025-04-13T04:45:00.000Z,62.5343,9970,100956,818
2025-04-13T04:50:00.000Z,62.5212,9970,100954,818
2025-04-13T04:55:00.000Z,62.5145,9969,100954,818
2025-04-13T05:00:00.000Z,62.5358,9969,100954,818
2025-04-13T05:05:00.000Z,62.5539,9969,100954,818
2025-04-13T05:10:00.000Z,62.5524,9969,100954,818
2025-04-13T05:15:00.000Z,62.5591,9969,100955,818
2025-04-13T05:20:00.000Z,62.5553,9969,100955,818
2025-04-13T05:25:00.000Z,62.5678,9969,100955,818
2025-04-13T05:30:00.000Z,62.5608,9969,100954,818
2025-04-13T05:35:00.000Z,62.5469,9969,100954,818
2025-04-13T05:40:00.000Z,62.5566,9970,100958,818
2025-04-13T05:45:00.000Z,62.561,9970,100958,818
2025-04-13T05:50:00.000Z,62.517,9970,100957,818
2025-04-13T05:55:00.000Z,62.5138,9970,100957,818
2025-04-13T06:00:00.000Z,62.5261,9970,100959,818
2025-04-13T06:05:00.000Z,62.5158,9970,100959,818
2025-04-13T06:10:00.000Z,62.556,9970,100960,818
2025-04-13T06:15:00.000Z,62.5384,9970,100960,818
2025-04-13T06:20:00.000Z,62.538,9970,100962,818
2025-04-13T06:25:00.000Z,62.5262,9971,100962,818
2025-04-13T06:30:00.000Z,62.5404,9971,100961,818
2025-04-13T06:35:00.000Z,62.5378,9971,100961,818
2025-04-13T06:40:00.000Z,62.5356,9971,100961,818
2025-04-13T06:45:00.000Z,62.5388,9971,100961,818
2025-04-13T06:50:00.000Z,62.5188,9971,100962,818
2025-04-13T06:55:00.000Z,62.5135,9970,100962,818
2025-04-13T07:00:00.000Z,62.5086,9970,100962,818
2025-04-13T07:05:00.000Z,62.5121,9970,100962,818
2025-04-13T07:10:00.000Z,62.5112,9970,100963,818
2025-04-13T07:15:00.000Z,62.5209,9970,100962,818
2025-04-13T07:20:00.000Z,62.5229,9970,100962,818
2025-04-13T07:25:00.000Z,62.5172,9970,100962,818
2025-04-13T07:30:00.000Z,62.5231,9970,100958,818
2025-04-13T07:35:00.000Z,62.5162,9968,100958,818
2025-04-13T07:40:00.000Z,62.5132,9968,100957,818
2025-04-13T07:45:00.000Z,62.5179,9968,100957,818
2025-04-13T07:50:00.000Z,62.5097,9968,100959,818
2025-04-13T07:55:00.000Z,62.4984,9968,100959,818
2025-04-13T08:00:00.000Z,62.489,9968,100957,818
2025-04-13T08:05:00.000Z,62.4787,9968,100957,818
2025-04-13T08:10:00.000Z,62.4833,9968,100964,818
2025-04-13T08:15:00.000Z,62.4842,9968,100964,818
2025-04-13T08:20:00.000Z,62.4889,9968,100964,818
2025-04-13T08:25:00.000Z,62.4821,9968,100964,818
2025-04-13T08:30:00.000Z,62.4756,9968,100964,818
2025-04-13T08:35:00.000Z,62.4579,9968,100964,818
2025-04-13T08:40:00.000Z,62.4547,9968,100965,818
2025-04-13T08:45:00.000Z,62.4571,9968,100965,818
2025-04-13T08:50:00.000Z,62.4474,9968,100963,818
2025-04-13T08:55:00.000Z,62.4459,9968,100963,818
2025-04-13T09:00:00.000Z,62.4515,9968,100962,818
2025-04-13T09:05:00.000Z,62.4498,9968,100962,818
2025-04-13T09:10:00.000Z,62.4426,9968,100962,818
2025-04-13T09:15:00.000Z,62.4343,9968,100962,818
2025-04-13T09:20:00.000Z,62.4303,9968,100949,818
2025-04-13T09:25:00.000Z,62.4433,9968,100949,818
2025-04-13T09:30:00.000Z,62.4301,9968,100948,818
2025-04-13T09:35:00.000Z,62.4179,9967,100948,818
2025-04-13T09:40:00.000Z,62.4234,9967,100948,818
2025-04-13T09:45:00.000Z,62.4386,9967,100948,818
2025-04-13T09:50:00.000Z,62.4195,9967,100948,818
2025-04-13T09:55:00.000Z,62.386,9967,100948,818
2025-04-13T10:00:00.000Z,62.3406,9967,100948,818
2025-04-13T10:05:00.000Z,62.356,9967,100948,818
2025-04-13T10:10:00.000Z,62.3473,9967,100948,818
2025-04-13T10:15:00.000Z,62.366,9967,100948,818
2025-04-13T10:20:00.000Z,62.3684,9967,100948,818
2025-04-13T10:25:00.000Z,62.3742,9967,100948,818
2025-04-13T10:30:00.000Z,62.3595,9967,100948,818
2025-04-13T10:35:00.000Z,62.3733,9967,100948,818
2025-04-13T10:40:00.000Z,62.3719,9967,100948,818
2025-04-13T10:45:00.000Z,62.3692,9967,100948,818
2025-04-13T10:50:00.000Z,62.3722,9967,100948,818
2025-04-13T10:55:00.000Z,62.3537,9967,100948,818
2025-04-13T11:00:00.000Z,62.3493,9967,100950,818
2025-04-13T11:05:00.000Z,62.3453,9967,100950,818
2025-04-13T11:10:00.000Z,62.3552,9967,100950,818
2025-04-13T11:15:00.000Z,62.3604,9967,100950,818
2025-04-13T11:20:00.000Z,62.3599,9967,100951,818
2025-04-13T11:25:00.000Z,62.4109,9967,100951,818
2025-04-13T11:30:00.000Z,62.4014,9967,100951,818
2025-04-13T11:35:00.000Z,62.3885,9967,100951,818
2025-04-13T11:40:00.000Z,62.4082,9967,100952,818
2025-04-13T11:45:00.000Z,62.4264,9967,100952,818
2025-04-13T11:50:00.000Z,62.446,9967,100952,818
2025-04-13T11:55:00.000Z,62.4424,9967,100952,818
2025-04-13T12:00:00.000Z,62.4378,9967,100951,818
2025-04-13T12:05:00.000Z,62.4263,9967,100951,818
2025-04-13T12:10:00.000Z,62.4367,9967,100953,818
2025-04-13T12:15:00.000Z,62.4432,9967,100954,818
2025-04-13T12:20:00.000Z,62.4393,9967,100956,818
2025-04-13T12:25:00.000Z,62.4362,9966,100956,818
2025-04-13T12:30:00.000Z,62.4411,9966,100954,818
2025-04-13T12:35:00.000Z,62.4461,9966,100954,818
2025-04-13T12:40:00.000Z,62.4459,9966,100954,818
2025-04-13T12:45:00.000Z,62.4484,9966,100954,818
2025-04-13T12:50:00.000Z,62.4366,9966,100955,818
2025-04-13T12:55:00.000Z,62.4461,9966,100955,818
2025-04-13T13:00:00.000Z,62.4496,9966,100954,818
2025-04-13T13:05:00.000Z,62.4546,9966,100954,818
2025-04-13T13:10:00.000Z,62.4592,9966,100952,818
2025-04-13T13:15:00.000Z,62.4627,9966,100952,818
2025-04-13T13:20:00.000Z,62.4448,9966,100952,818
2025-04-13T13:25:00.000Z,62.4539,9967,100952,818
2025-04-13T13:30:00.000Z,62.4515,9967,100950,818
2025-04-13T13:35:00.000Z,62.4513,9967,100950,818
2025-04-13T13:40:00.000Z,62.4409,9967,100949,818
2025-04-13T13:45:00.000Z,62.4157,9966,100949,818
2025-04-13T13:50:00.000Z,62.4537,9966,100949,818
2025-04-13T13:55:00.000Z,62.4982,9966,100949,818
2025-04-13T14:00:00.000Z,62.5133,9966,100948,818
2025-04-13T14:05:00.000Z,62.5233,9967,100948,818
2025-04-13T14:10:00.000Z,62.545,9967,100945,818
2025-04-13T14:15:00.000Z,62.5174,9967,100946,818
2025-04-13T14:20:00.000Z,62.5224,9967,100942,818
2025-04-13T14:25:00.000Z,62.5343,9966,100942,818
2025-04-13T14:30:00.000Z,62.5443,9966,100942,818
2025-04-13T14:35:00.000Z,62.5452,9966,100942,818
2025-04-13T14:40:00.000Z,62.5328,9966,100942,818
2025-04-13T14:45:00.000Z,62.5208,9966,100942,818
2025-04-13T14:50:00.000Z,62.5228,9966,100942,818
2025-04-13T14:55:00.000Z,62.5436,9966,100942,818
2025-04-13T15:00:00.000Z,62.5463,9966,100942,818
2025-04-13T15:05:00.000Z,62.5346,9966,100942,818
2025-04-13T15:10:00.000Z,62.5272,9966,100939,818
2025-04-13T15:15:00.000Z,62.5198,9966,100939,818
2025-04-13T15:20:00.000Z,62.5136,9966,100939,818
2025-04-13T15:25:00.000Z,62.517,9965,100939,818
2025-04-13T15:30:00.000Z,62.5223,9965,100933,818
2025-04-13T15:35:00.000Z,62.5203,9964,100933,818
2025-04-13T15:40:00.000Z,62.5151,9964,100931,818
2025-04-13T15:45:00.000Z,62.5072,9964,100931,818
2025-04-13T15:50:00.000Z,62.4972,9964,100926,818
2025-04-13T15:55:00.000Z,62.4979,9963,100926,818
2025-04-13T16:00:00.000Z,62.4886,9963,100926,818
2025-04-13T16:05:00.000Z,62.5149,9963,100926,818
2025-04-13T16:10:00.000Z,62.5274,9963,100927,818
2025-04-13T16:15:00.000Z,62.5129,9963,100927,818
2025-04-13T16:20:00.000Z,62.51,9963,100928,818
2025-04-13T16:25:00.000Z,62.5105,9963,100928,818
2025-04-13T16:30:00.000Z,62.4947,9963,100928,818
2025-04-13T16:35:00.000Z,62.4991,9963,100928,818
2025-04-13T16:40:00.000Z,62.5063,9962,100929,818
2025-04-13T16:45:00.000Z,62.502,9962,100929,818
2025-04-13T16:50:00.000Z,62.5009,9962,100928,818
2025-04-13T16:55:00.000Z,62.5099,9962,100928,818
2025-04-13T17:00:00.000Z,62.5128,9962,100925,818
2025-04-13T17:05:00.000Z,62.5266,9961,100925,818
2025-04-13T17:10:00.000Z,62.5377,9961,100922,818
2025-04-13T17:15:00.000Z,62.5436,9960,100922,818
2025-04-13T17:20:00.000Z,62.5302,9960,100921,818
2025-04-13T17:25:00.000Z,62.4723,9960,100921,818
2025-04-13T17:30:00.000Z,62.4796,9960,100921,818
2025-04-13T17:35:00.000Z,62.4816,9960,100921,818
2025-04-13T17:40:00.000Z,62.4991,9960,100921,818
2025-04-13T17:45:00.000Z,62.4748,9960,100921,818
2025-04-13T17:50:00.000Z,62.4148,9960,100921,818
2025-04-13T17:55:00.000Z,62.3758,9960,100921,818
2025-04-13T18:00:00.000Z,62.3666,9960,100922,818
2025-04-13T18:05:00.000Z,62.3642,9960,100922,818
2025-04-13T18:10:00.000Z,62.3649,9960,100920,818
2025-04-13T18:15:00.000Z,62.3606,9960,100920,818
2025-04-13T18:20:00.000Z,62.3679,9960,100922,818
2025-04-13T18:25:00.000Z,62.3736,9960,100922,818
2025-04-13T18:30:00.000Z,62.3943,9960,100920,818
2025-04-13T18:35:00.000Z,62.4587,9959,100919,818
2025-04-13T18:40:00.000Z,62.4865,9959,100921,818
2025-04-13T18:45:00.000Z,62.5097,9959,100921,818
2025-04-13T18:50:00.000Z,62.5163,9959,100921,818
2025-04-13T18:55:00.000Z,62.5146,9959,100921,818
2025-04-13T19:00:00.000Z,62.5085,9959,100921,818
2025-04-13T19:05:00.000Z,62.5111,9959,100921,818
2025-04-13T19:10:00.000Z,62.5126,9959,100921,818
2025-04-13T19:15:00.000Z,62.5544,9959,100921,818
2025-04-13T19:20:00.000Z,62.5527,9959,100920,818
2025-04-13T19:25:00.000Z,62.5617,9959,100920,818
2025-04-13T19:30:00.000Z,62.5701,9959,100920,818
2025-04-13T19:35:00.000Z,62.5909,9959,100920,818
2025-04-13T19:40:00.000Z,62.5568,9959,100920,818
2025-04-13T19:45:00.000Z,62.6575,9959,100920,818
2025-04-13T19:50:00.000Z,62.6868,9959,100921,818
2025-04-13T19:55:00.000Z,62.7046,9959,100921,818
2025-04-13T20:00:00.000Z,62.7142,9959,100920,818
2025-04-13T20:05:00.000Z,62.7257,9959,100920,818
2025-04-13T20:10:00.000Z,62.6855,9959,100916,818
2025-04-13T20:15:00.000Z,62.681,9958,100916,818
2025-04-13T20:20:00.000Z,62.6654,9958,100917,818
2025-04-13T20:25:00.000Z,62.6575,9958,100917,818
2025-04-13T20:30:00.000Z,62.6642,9958,100916,818
2025-04-13T20:35:00.000Z,62.6402,9958,100916,818
2025-04-13T20:40:00.000Z,62.6123,9958,100916,818
2025-04-13T20:45:00.000Z,62.6241,9958,100916,818
2025-04-13T20:50:00.000Z,62.6177,9958,100916,818
2025-04-13T20:55:00.000Z,62.6251,9957,100916,818
2025-04-13T21:00:00.000Z,62.636,9957,100915,818
2025-04-13T21:05:00.000Z,62.639,9956,100915,818
2025-04-13T21:10:00.000Z,62.6501,9956,100913,818
2025-04-13T21:15:00.000Z,62.6678,9956,100913,818
2025-04-13T21:20:00.000Z,62.6575,9956,100912,818
2025-04-13T21:25:00.000Z,62.6816,9956,100912,818
2025-04-13T21:30:00.000Z,62.6962,9956,100912,818
2025-04-13T21:35:00.000Z,62.6816,9956,100912,818
2025-04-13T21:40:00.000Z,62.6782,9956,100913,818
2025-04-13T21:45:00.000Z,62.6818,9956,100913,818
2025-04-13T21:50:00.000Z,62.6649,9956,100915,818
2025-04-13T21:55:00.000Z,62.6692,9957,100915,818
2025-04-13T22:00:00.000Z,62.6678,9957,100916,818
2025-04-13T22:05:00.000Z,62.7022,9957,100916,818
2025-04-13T22:10:00.000Z,62.6603,9957,100918,818
2025-04-13T22:15:00.000Z,62.6628,9957,100918,818
2025-04-13T22:20:00.000Z,62.6642,9957,100916,818
2025-04-13T22:25:00.000Z,62.6673,9956,100916,818
2025-04-13T22:30:00.000Z,62.6583,9956,100917,818
2025-04-13T22:35:00.000Z,62.6511,9956,100917,818
2025-04-13T22:40:00.000Z,62.6606,9956,100918,818
2025-04-13T22:45:00.000Z,62.6783,9956,100918,818
2025-04-13T22:50:00.000Z,62.6843,9956,100918,818
2025-04-13T22:55:00.000Z,62.69,9956,100917,818
2025-04-13T23:00:00.000Z,62.6712,9956,100917,818
2025-04-13T23:05:00.000Z,62.669,9956,100917,818
2025-04-13T23:10:00.000Z,62.6843,9956,100916,818
2025-04-13T23:15:00.000Z,62.6835,9956,100916,818
2025-04-13T23:20:00.000Z,62.6774,9956,100915,818
2025-04-13T23:25:00.000Z,62.67,9955,100915,818
2025-04-13T23:30:00.000Z,62.6742,9955,100915,818
2025-04-13T23:35:00.000Z,62.6789,9955,100915,818
2025-04-13T23:40:00.000Z,62.6662,9955,100913,818
2025-04-13T23:45:00.000Z,62.6558,9954,100913,818
2025-04-13T23:50:00.000Z,62.659,9954,100913,818
2025-04-13T23:55:00.000Z,62.6511,9954,100913,818
2025-04-14T00:00:00.000Z,62.6569,9954,100913,818
2025-04-14T00:05:00.000Z,62.68,9954,100913,818
2025-04-14T00:10:00.000Z,62.6837,9954,100911,818
2025-04-14T00:15:00.000Z,62.6937,9954,100911,818
2025-04-14T00:20:00.000Z,62.7436,9954,100910,818
2025-04-14T00:25:00.000Z,62.7363,9955,100910,818
2025-04-14T00:30:00.000Z,62.6994,9955,100910,818
2025-04-14T00:35:00.000Z,62.695,9955,100910,818
2025-04-14T00:40:00.000Z,62.7595,9955,100910,818
2025-04-14T00:45:00.000Z,62.7294,9955,100910,818
2025-04-14T00:50:00.000Z,62.6828,9955,100911,818
2025-04-14T00:55:00.000Z,62.6795,9955,100911,818
2025-04-14T01:00:00.000Z,62.6679,9955,100911,818
2025-04-14T01:05:00.000Z,62.6828,9955,100911,818
2025-04-14T01:10:00.000Z,62.7189,9955,100910,818
2025-04-14T01:15:00.000Z,62.6812,9955,100910,818
2025-04-14T01:20:00.000Z,62.6579,9955,100909,818
2025-04-14T01:25:00.000Z,62.6672,9955,100909,818
2025-04-14T01:30:00.000Z,62.67,9955,100909,818
2025-04-14T01:35:00.000Z,62.6596,9955,100909,818
2025-04-14T01:40:00.000Z,62.6484,9955,100909,818
2025-04-14T01:45:00.000Z,62.6612,9955,100909,818
2025-04-14T01:50:00.000Z,62.6567,9955,100908,818
2025-04-14T01:55:00.000Z,62.6327,9955,100908,818
2025-04-14T02:00:00.000Z,62.64,9955,100909,818
2025-04-14T02:05:00.000Z,62.6183,9955,100909,818
2025-04-14T02:10:00.000Z,62.629,9955,100905,818
2025-04-14T02:15:00.000Z,62.6377,9955,100905,818
2025-04-14T02:20:00.000Z,62.6305,9955,100905,818
2025-04-14T02:25:00.000Z,62.6275,9955,100905,818
2025-04-14T02:30:00.000Z,62.6581,9955,100904,818
2025-04-14T02:35:00.000Z,62.6028,9954,100904,818
2025-04-14T02:40:00.000Z,62.5549,9954,100903,818
2025-04-14T02:45:00.000Z,62.658,9954,100903,818
2025-04-14T02:50:00.000Z,62.655,9954,100904,818
2025-04-14T02:55:00.000Z,62.6658,9954,100904,818
2025-04-14T03:00:00.000Z,62.6584,9954,100904,818
2025-04-14T03:05:00.000Z,62.6299,9953,100904,818
2025-04-14T03:10:00.000Z,62.6602,9953,100904,818
2025-04-14T03:15:00.000Z,62.6283,9952,100904,818
2025-04-14T03:20:00.000Z,62.6271,9952,100904,818
2025-04-14T03:25:00.000Z,62.6113,9952,100904,818
2025-04-14T03:30:00.000Z,62.6201,9952,100903,818
2025-04-14T03:35:00.000Z,62.6232,9952,100903,818
2025-04-14T03:40:00.000Z,62.5943,9952,100904,818
2025-04-14T03:45:00.000Z,62.6242,9952,100904,818
2025-04-14T03:50:00.000Z,62.6137,9952,100904,818
2025-04-14T03:55:00.000Z,62.6264,9952,100904,818
2025-04-14T04:00:00.000Z,62.6434,9952,100903,818
2025-04-14T04:05:00.000Z,62.6449,9952,100903,818
2025-04-14T04:10:00.000Z,62.6179,9952,100900,818
2025-04-14T04:15:00.000Z,62.6009,9952,100900,818
2025-04-14T04:20:00.000Z,62.613,9952,100898,818
2025-04-14T04:25:00.000Z,62.6178,9952,100898,818
2025-04-14T04:30:00.000Z,62.6329,9952,100898,818
2025-04-14T04:35:00.000Z,62.6277,9952,100900,818
2025-04-14T04:40:00.000Z,62.6368,9952,100900,818
2025-04-14T04:45:00.000Z,62.6457,9952,100900,818
2025-04-14T04:50:00.000Z,62.6318,9952,100901,818
2025-04-14T04:55:00.000Z,62.6022,9952,100901,818
2025-04-14T05:00:00.000Z,62.5901,9952,100905,818
2025-04-14T05:05:00.000Z,62.5864,9952,100905,818
2025-04-14T05:10:00.000Z,62.5604,9952,100902,818
2025-04-14T05:15:00.000Z,62.5493,9952,100902,818
2025-04-14T05:20:00.000Z,62.5682,9952,100900,818
2025-04-14T05:25:00.000Z,62.5794,9952,100900,818
2025-04-14T05:30:00.000Z,62.5741,9952,100899,818
2025-04-14T05:35:00.000Z,62.5869,9952,100899,818
2025-04-14T05:40:00.000Z,62.5838,9952,100900,818
2025-04-14T05:45:00.000Z,62.6007,9952,100900,818
2025-04-14T05:50:00.000Z,62.6244,9953,100901,818
2025-04-14T05:55:00.000Z,62.6372,9953,100901,818
2025-04-14T06:00:00.000Z,62.6472,9953,100899,818
2025-04-14T06:05:00.000Z,62.6545,9951,100899,818
2025-04-14T06:10:00.000Z,62.6307,9951,100911,818
2025-04-14T06:15:00.000Z,62.6504,9951,100912,818
2025-04-14T06:20:00.000Z,62.6496,9951,100912,818
2025-04-14T06:25:00.000Z,62.6371,9951,100912,818
2025-04-14T06:30:00.000Z,62.6358,9951,100911,818
2025-04-14T06:35:00.000Z,62.6537,9950,100911,818
2025-04-14T06:40:00.000Z,62.6631,9950,100910,818
2025-04-14T06:45:00.000Z,62.6618,9950,100910,818
2025-04-14T06:50:00.000Z,62.677,9950,100909,818
2025-04-14T06:55:00.000Z,62.6709,9950,100909,818
2025-04-14T07:00:00.000Z,62.7113,9950,100910,818
2025-04-14T07:05:00.000Z,62.7332,9950,100910,818
2025-04-14T07:10:00.000Z,62.7439,9950,100909,818
2025-04-14T07:15:00.000Z,62.6931,9950,100909,818
2025-04-14T07:20:00.000Z,62.7398,9950,100909,818
2025-04-14T07:25:00.000Z,62.7104,9950,100909,818
2025-04-14T07:30:00.000Z,62.6954,9950,100909,818
2025-04-14T07:35:00.000Z,62.6834,9949,100909,818
2025-04-14T07:40:00.000Z,62.669,9949,100910,818
2025-04-14T07:45:00.000Z,62.6648,9948,100910,818
2025-04-14T07:50:00.000Z,62.6577,9948,100910,818
2025-04-14T07:55:00.000Z,62.663,9948,100910,818
2025-04-14T08:00:00.000Z,62.6473,9948,100911,818
2025-04-14T08:05:00.000Z,62.6663,9948,100911,818
2025-04-14T08:10:00.000Z,62.6655,9948,100912,818
2025-04-14T08:15:00.000Z,62.6383,9948,100912,818
2025-04-14T08:20:00.000Z,62.6411,9948,100916,818
2025-04-14T08:25:00.000Z,62.618,9949,100916,818
2025-04-14T08:30:00.000Z,62.6456,9949,100922,818
2025-04-14T08:35:00.000Z,62.6341,9949,100922,818
2025-04-14T08:40:00.000Z,62.6278,9949,100764,817
2025-04-14T08:45:00.000Z,62.6458,9949,100764,817
2025-04-14T08:50:00.000Z,62.637,9949,100774,817
2025-04-14T08:55:00.000Z,62.6367,9948,100775,817
2025-04-14T09:00:00.000Z,62.6515,9948,100777,817
2025-04-14T09:05:00.000Z,62.6656,9948,100777,817
2025-04-14T09:10:00.000Z,62.6468,9948,100781,817
2025-04-14T09:15:00.000Z,62.6471,9947,100781,817
2025-04-14T09:20:00.000Z,62.6395,9947,100786,817
2025-04-14T09:25:00.000Z,62.6226,9947,100786,817
2025-04-14T09:30:00.000Z,62.6237,9947,100782,817
2025-04-14T09:35:00.000Z,62.6155,9947,100782,817
2025-04-14T09:40:00.000Z,62.6101,9947,100785,817
2025-04-14T09:45:00.000Z,62.6181,9947,100786,817
2025-04-14T09:50:00.000Z,62.6228,9947,100787,817
2025-04-14T09:55:00.000Z,62.6199,9947,100787,817
2025-04-14T10:00:00.000Z,62.6172,9947,100790,817
2025-04-14T10:05:00.000Z,62.5967,9947,100790,817
2025-04-14T10:10:00.000Z,62.5847,9947,100794,817
2025-04-14T10:15:00.000Z,62.5553,9947,100794,817
2025-04-14T10:20:00.000Z,62.5347,9947,100807,817
2025-04-14T10:25:00.000Z,62.5033,9947,100807,817
2025-04-14T10:30:00.000Z,62.5195,9947,100807,817
2025-04-14T10:35:00.000Z,62.4898,9947,100807,817
2025-04-14T10:40:00.000Z,62.4776,9947,100806,817
2025-04-14T10:45:00.000Z,62.4678,9947,100807,817
2025-04-14T10:50:00.000Z,62.4505,9948,100807,817
2025-04-14T10:55:00.000Z,62.4286,9947,100807,817
2025-04-14T11:00:00.000Z,62.4106,9947,100806,817
2025-04-14T11:05:00.000Z,62.3871,9947,100806,817
2025-04-14T11:10:00.000Z,62.4147,9947,100807,817
2025-04-14T11:15:00.000Z,62.4056,9947,100807,817
2025-04-14T11:20:00.000Z,62.4109,9947,100808,817
2025-04-14T11:25:00.000Z,62.444,9947,100808,817
2025-04-14T11:30:00.000Z,62.4812,9947,100808,817
2025-04-14T11:35:00.000Z,62.4756,9946,100808,817
2025-04-14T11:40:00.000Z,62.4725,9946,100812,817
2025-04-14T11:45:00.000Z,62.4729,9946,100812,817
2025-04-14T11:50:00.000Z,62.4735,9946,100812,817
2025-04-14T11:55:00.000Z,62.4604,9946,100813,817
2025-04-14T12:00:00.000Z,62.4772,9946,100813,817
2025-04-14T12:05:00.000Z,62.4789,9946,100831,817
2025-04-14T12:10:00.000Z,62.4779,9946,100832,817
2025-04-14T12:15:00.000Z,62.464,9946,100832,817
2025-04-14T12:20:00.000Z,62.4686,9946,100832,817
2025-04-14T12:25:00.000Z,62.4828,9946,100831,817
2025-04-14T12:30:00.000Z,62.4989,9946,100828,817
2025-04-14T12:35:00.000Z,62.4937,9946,100828,817
2025-04-14T12:40:00.000Z,62.5169,9946,100828,817
2025-04-14T12:45:00.000Z,62.5126,9946,100828,817
2025-04-14T12:50:00.000Z,62.5213,9946,100830,817
2025-04-14T12:55:00.000Z,62.5303,9950,100830,817
2025-04-14T13:00:00.000Z,62.5167,9950,100830,817
2025-04-14T13:05:00.000Z,62.5006,9950,100830,817
2025-04-14T13:10:00.000Z,62.4947,9950,100832,817
2025-04-14T13:15:00.000Z,62.5077,9950,100832,817
2025-04-14T13:20:00.000Z,62.511,9950,100834,817
2025-04-14T13:25:00.000Z,62.5025,9950,100834,817
2025-04-14T13:30:00.000Z,62.5,9950,100836,817
2025-04-14T13:35:00.000Z,62.507,9950,100836,817
2025-04-14T13:40:00.000Z,62.5,9947,100836,817
2025-04-14T13:45:00.000Z,62.505,9941,100836,817
2025-04-14T13:50:00.000Z,62.5147,9941,100822,817
2025-04-14T13:55:00.000Z,62.5405,9941,100822,817
2025-04-14T14:00:00.000Z,62.5121,9941,100819,817
2025-04-14T14:05:00.000Z,62.5163,9939,100819,817
2025-04-14T14:10:00.000Z,62.5099,9939,100808,817
2025-04-14T14:15:00.000Z,62.5103,9938,100811,817
2025-04-14T14:20:00.000Z,62.517,9938,100816,817
2025-04-14T14:25:00.000Z,62.5479,9938,100816,817
2025-04-14T14:30:00.000Z,62.5815,9938,100817,817
2025-04-14T14:35:00.000Z,62.5739,9938,100817,817
2025-04-14T14:40:00.000Z,62.6279,9938,100819,817
2025-04-14T14:45:00.000Z,62.6164,9938,100819,817
2025-04-14T14:50:00.000Z,62.6571,9938,100820,817
2025-04-14T14:55:00.000Z,62.6128,9938,100821,817
2025-04-14T15:00:00.000Z,62.5848,9938,100818,817
2025-04-14T15:05:00.000Z,62.5506,9938,100818,817
2025-04-14T15:10:00.000Z,62.5629,9938,100813,817
2025-04-14T15:15:00.000Z,62.5254,9938,100813,817
2025-04-14T15:20:00.000Z,62.5698,9938,100812,817
2025-04-14T15:25:00.000Z,62.5883,9939,100812,817
2025-04-14T15:30:00.000Z,62.5874,9939,100811,817
2025-04-14T15:35:00.000Z,62.6327,9939,100811,817
2025-04-14T15:40:00.000Z,62.6173,9939,100811,817
2025-04-14T15:45:00.000Z,62.6265,9938,100811,817
2025-04-14T15:50:00.000Z,62.6014,9938,100814,817
2025-04-14T15:55:00.000Z,62.6859,9938,100814,817
2025-04-14T16:00:00.000Z,62.6839,9938,100816,817
2025-04-14T16:05:00.000Z,62.7061,9938,100816,817
2025-04-14T16:10:00.000Z,62.7168,9938,100812,817
2025-04-14T16:15:00.000Z,62.7192,9938,100812,817
2025-04-14T16:20:00.000Z,62.729,9938,100812,817
2025-04-14T16:25:00.000Z,62.7225,9938,100812,817
2025-04-14T16:30:00.000Z,62.745,9938,100813,817
2025-04-14T16:35:00.000Z,62.7672,9938,100813,817
2025-04-14T16:40:00.000Z,62.7642,9938,100817,817
2025-04-14T16:45:00.000Z,62.7633,9938,100817,817
2025-04-14T16:50:00.000Z,62.7332,9938,100818,817
2025-04-14T16:55:00.000Z,62.7353,9938,100818,817
2025-04-14T17:00:00.000Z,62.7375,9938,100810,817
2025-04-14T17:05:00.000Z,62.7264,9938,100810,817
2025-04-14T17:10:00.000Z,62.7237,9938,100799,817
2025-04-14T17:15:00.000Z,62.7082,9938,100799,817
